D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,100,0.7661016949152541,0.013905397319754976,0.6608097928436911,0.03741527052930586,0.5642749529190205,0.5645762711864409,0.5988512241054612
