D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
3000,3,100,0.7659510357815442,0.014446003495735589,0.6572693032015066,0.0364244892190602,0.5604331450094161,0.5476082862523545,0.6143502824858755
