D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,10,0.7291764705882353,0.01836048110578769,0.8324705882352941,0.03366926457709807,0.6774117647058825,0.7207058823529412,0.7501176470588234
6000,3,10,0.7291764705882353,0.01836048110578769,0.8383529411764705,0.02994897621740331,0.6790588235294118,0.7127058823529412,0.7541176470588236
