D_total,E,dims,run_time,overlap_ratio,num_runs,weighting,acc_baseline_mean,acc_ensemble_mean,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,"[2000, 2000, 2000]",8,0.05,1,boosting,0.8620910840282232,0.8871071199486851,0.5246953175112251,0.7607440667094291,0.7524053880692751
