D_total,E,dims,run_time,overlap_ratio,num_runs,weighting,acc_baseline_mean,acc_ensemble_mean,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,"[2000, 2000, 2000]",1,0.05,1,boosting,0.8614496472097498,0.8832584990378448,0.514432328415651,0.7697241821680565,0.7568954457985888
