D_total,E,dims,run_time,overlap_ratio,num_runs,weighting,acc_baseline_mean,acc_ensemble_mean,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,"[2000, 2000, 2000]",0,0.05,1,boosting,0.8691468890314304,0.8794098781270044,0.5189223861449648,0.77228992944195,0.7485567671584349
