D_total,E,dims,run_time,overlap_ratio,num_runs,weighting,num_extra_trials,acc_baseline_mean,acc_ensemble_mean,acc_e0_mean,acc_e1_mean,acc_e2_mean
12000,3,"[4000, 4000, 4000]",4,0.05,1,boosting,2,0.8640153944836434,0.8967286722257858,0.5195638229634381,0.7902501603592046,0.7761385503527902
