D_total,E,dims,run_time,overlap_ratio,num_runs,weighting,num_extra_trials,acc_baseline_mean,acc_ensemble_mean,acc_e0_mean,acc_e1_mean,acc_e2_mean
3000,3,"[1000, 1000, 1000]",1,0.05,1,boosting,2,0.8588838999358563,0.8543938422065427,0.5086593970493907,0.7152020525978191,0.7145606157793457
