D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,1,0.9019341703427214,0.0,0.9267051238547676,0.0,0.8734306073973532,0.8914149983033594,0.833050559891415
6000,3,1,0.13980318968442484,0.0,0.17305734645402104,0.0,0.16185951815405497,0.17034272141160503,0.168306752629793
