D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,5,0.934238208347472,0.004810327830789103,0.9368849677638277,0.006409620062771688,0.8998303359348491,0.9041737360027146,0.8939938920936547
6000,3,5,0.9355276552426195,0.0025302140322099997,0.9368849677638276,0.005774563253799154,0.9058025110281642,0.9041058703766544,0.8876145232439769
