D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,100,0.6583549783549784,0.06228030670695135,0.6458008658008657,0.047247190349621423,0.6241774891774892,0.6074891774891774,0.5914502164502163
