D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,10,0.6452380952380953,0.018656200633564043,0.6625541125541126,0.07062681341998278,0.6075757575757575,0.6504329004329005,0.5699134199134199
