D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,100,0.6573511904761905,0.026602065537717476,0.7101488095238095,0.01956557216717735,0.6502380952380952,0.6525297619047619,0.665327380952381
