D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,5,0.4987012987012987,0.15360707999212292,0.6480519480519481,0.0460301627740947,0.6346320346320347,0.6277056277056277,0.6199134199134199
