D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,5,0.6632034632034632,0.05181440239085949,0.6441558441558441,0.035896818080740904,0.6584415584415585,0.6186147186147186,0.6272727272727272
