D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,5,0.6675324675324675,0.09214374948086627,0.6614718614718615,0.04751267142316492,0.6151515151515151,0.6476190476190476,0.6515151515151516
