D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,10,0.9132299999999999,0.001829234812701742,0.91358,0.0029707911404203446,0.8922699999999999,0.8727200000000002,0.85304
6000,3,10,0.9132299999999999,0.001829234812701742,0.91358,0.0029707911404203446,0.8922699999999999,0.8727200000000002,0.85304
