D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,5,0.91744,0.0011516944039110476,0.9140600000000001,0.004496487518052268,0.89114,0.8771599999999999,0.8394
