D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,100,0.7740250000000001,0.0024775945996066426,0.8018879999999997,0.0024579780308212704,0.7748400000000005,0.7831290000000002,0.8045199999999997
