feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
iso_48,0.00139534439398954,0.00044871794871794715,0.0004104566818867196,287.0,246.0,266.5
iso_145,0.0011884203089099934,0.00044871794871794715,0.0005769230769230749,287.0,277.0,282.0
iso_590,0.0011595884417244442,0.00044871794871794715,0.0002937548522407579,287.0,281.0,284.0
iso_290,0.0011424803195500546,0.00044871794871794715,0.0006442227962256958,287.0,290.0,288.5
iso_39,0.0010813262653115116,0.00044871794871794715,0.0002937548522407579,287.0,305.0,296.0
iso_146,0.0009851429105724471,0.00044871794871794715,0.0002937548522407579,287.0,329.0,308.0
iso_501,0.0009066042745965657,0.00044871794871794715,0.000500657030506835,287.0,355.0,321.0
iso_320,0.0008586207879554955,0.00044871794871794715,0.0004104566818867196,287.0,368.0,327.5
iso_112,0.000789744314409897,0.00044871794871794715,0.0005769230769230748,287.0,395.0,341.0
iso_404,0.0006642902995568961,0.00044871794871794715,0.0005006570305068351,287.0,439.0,363.0
iso_81,0.0006230839489410789,0.00044871794871794715,0.0005006570305068351,287.0,457.0,372.0
iso_436,0.0005863103566862892,0.00044871794871794715,0.0005006570305068351,287.0,474.0,380.5
iso_85,0.00045919588196896273,0.00044871794871794715,0.0002937548522407579,287.0,526.0,406.5
iso_244,0.0004517733574376294,0.00044871794871794715,0.0002937548522407579,287.0,532.0,409.5
iso_88,0.0004314285010264585,0.00044871794871794715,0.0002937548522407579,287.0,545.0,416.0
iso_59,0.00024041173839958353,0.00044871794871794715,0.0002937548522407579,287.0,617.0,452.0
iso_459,0.006090814427367192,0.00038461538461538326,0.001549108458153145,313.0,11.0,162.0
iso_387,0.0033272495828706337,0.00038461538461538326,0.000512820512820511,313.0,79.0,196.0
iso_522,0.002441123714856962,0.00038461538461538326,0.00031403714651066273,313.0,131.0,222.0
iso_102,0.0020237700240180404,0.00038461538461538326,0.0007692307692307664,313.0,158.0,235.5
iso_509,0.0015892106988959146,0.00038461538461538326,0.000425208306455819,313.0,211.0,262.0
iso_520,0.0011972754944142424,0.00038461538461538326,0.000425208306455819,313.0,274.0,293.5
iso_466,0.0011970681504153576,0.00038461538461538326,0.0006537204504606111,313.0,275.0,294.0
iso_97,0.0011008193467485859,0.00038461538461538326,0.0007138159439525644,313.0,301.0,307.0
iso_505,0.0009866597954838264,0.00038461538461538326,0.000512820512820511,313.0,328.0,320.5
iso_572,0.0009746841585311493,0.00038461538461538326,0.0005875097044815159,313.0,331.0,322.0
iso_567,0.000919472940611205,0.00038461538461538326,0.0006537204504606111,313.0,351.0,332.0
iso_218,0.0009133337110243903,0.00038461538461538326,0.000425208306455819,313.0,352.0,332.5
iso_579,0.0009077348564991575,0.00038461538461538326,0.0007138159439525644,313.0,354.0,333.5
iso_113,0.0007729637880582089,0.00038461538461538326,0.000512820512820511,313.0,399.0,356.0
iso_421,0.0007727455390452067,0.00038461538461538326,0.0005875097044815158,313.0,400.0,356.5
iso_155,0.0007531464737291499,0.00038461538461538326,0.000512820512820511,313.0,409.0,361.0
iso_230,0.0007129794811177974,0.00038461538461538326,0.000425208306455819,313.0,425.0,369.0
iso_224,0.0005695272050886562,0.00038461538461538326,0.00031403714651066273,313.0,480.0,396.5
iso_422,0.0005557501972944215,0.00038461538461538326,0.00031403714651066273,313.0,484.0,398.5
iso_34,0.0005357620060337355,0.00038461538461538326,0.00031403714651066273,313.0,488.0,400.5
iso_306,0.0005164214105797375,0.00038461538461538326,0.00031403714651066273,313.0,495.0,404.0
iso_605,0.0004690379809813449,0.00038461538461538326,0.0003140371465106628,313.0,523.0,418.0
iso_374,0.0004547794813370526,0.00038461538461538326,0.00031403714651066273,313.0,529.0,421.0
iso_253,0.0004512550102704659,0.00038461538461538326,0.000425208306455819,313.0,533.0,423.0
iso_84,0.0004306631510507803,0.00038461538461538326,0.00031403714651066273,313.0,547.0,430.0
iso_561,0.00039043636852216095,0.00038461538461538326,0.000425208306455819,313.0,567.0,440.0
iso_127,0.00038370861646281674,0.00038461538461538326,0.000425208306455819,313.0,572.0,442.5
iso_53,0.00037267264874832616,0.00038461538461538326,0.00031403714651066273,313.0,583.0,448.0
iso_94,0.00035222836337883234,0.00038461538461538326,0.0003140371465106628,313.0,594.0,453.5
iso_348,0.0002983675095009739,0.00038461538461538326,0.0003140371465106628,313.0,608.0,460.5
iso_524,0.002887496774287174,0.0003205128205128194,0.0009615384615384581,343.0,106.0,224.5
iso_547,0.0026575724476365493,0.0003205128205128194,0.0008234123447862233,343.0,116.0,229.5
iso_517,0.0025813620859709936,0.0003205128205128194,0.0009615384615384581,343.0,121.0,232.0
iso_7,0.0022653593623093455,0.0003205128205128194,0.0008234123447862234,343.0,142.0,242.5
iso_261,0.001699013190442153,0.0003205128205128194,0.0010435141407756185,343.0,196.0,269.5
iso_18,0.0015367625618080464,0.0003205128205128194,0.0003205128205128194,343.0,223.0,283.0
iso_595,0.0015263593469502976,0.0003205128205128194,0.0003205128205128194,343.0,225.0,284.0
iso_597,0.0014930612332264479,0.0003205128205128194,0.0005168113941217001,343.0,232.0,287.5
iso_371,0.0012860121650650736,0.0003205128205128194,0.0003205128205128194,343.0,262.0,302.5
iso_586,0.0011515228695734808,0.0003205128205128194,0.0003205128205128194,343.0,282.0,312.5
iso_239,0.0011451516847801372,0.0003205128205128194,0.0005168113941217001,343.0,289.0,316.0
iso_463,0.0011201793203721615,0.0003205128205128194,0.0006568558183307411,343.0,294.0,318.5
iso_162,0.0009948417430627686,0.0003205128205128194,0.0008234123447862234,343.0,327.0,335.0
iso_558,0.0009411362143729473,0.0003205128205128194,0.0010033638360575944,343.0,341.0,342.0
iso_289,0.0008212998504478531,0.0003205128205128194,0.0005909964395700548,343.0,380.0,361.5
iso_467,0.000769716877503212,0.0003205128205128194,0.0003205128205128194,343.0,401.0,372.0
iso_229,0.0006926864922413009,0.0003205128205128194,0.0005168113941217001,343.0,430.0,386.5
iso_83,0.0006177316316670635,0.0003205128205128194,0.0005168113941217001,343.0,460.0,401.5
iso_119,0.0005741842103780228,0.0003205128205128194,0.0005168113941217001,343.0,479.0,411.0
iso_154,0.0005671537281479763,0.0003205128205128194,0.0005168113941217001,343.0,481.0,412.0
iso_221,0.0005230925125194233,0.0003205128205128194,0.0004300130725961119,343.0,493.0,418.0
iso_248,0.0005031794631453119,0.0003205128205128194,0.0004300130725961119,343.0,503.0,423.0
iso_319,0.0003579180162738822,0.0003205128205128194,0.0003205128205128194,343.0,591.0,467.0
iso_92,0.0003385472962275544,0.0003205128205128194,0.0003205128205128194,343.0,599.0,471.0
iso_444,0.00032288276173751733,0.0003205128205128194,0.0003205128205128194,343.0,604.0,473.5
iso_454,0.005031711909004601,0.0002564102564102555,0.0015754109906980084,368.0,24.0,196.0
iso_474,0.003317921449082366,0.0002564102564102555,0.0010013140610136701,368.0,80.0,224.0
iso_177,0.0023603098108807134,0.0002564102564102555,0.000425208306455819,368.0,136.0,252.0
iso_299,0.0018867018631673308,0.0002564102564102555,0.0006537204504606111,368.0,170.0,269.0
iso_519,0.0018668143703868358,0.0002564102564102555,0.0007692307692307665,368.0,173.0,270.5
iso_185,0.001688935985186803,0.0002564102564102555,0.0005875097044815159,368.0,200.0,284.0
iso_16,0.0015545737526104985,0.0002564102564102555,0.00031403714651066273,368.0,221.0,294.5
iso_301,0.0014937183225964394,0.0002564102564102555,0.000512820512820511,368.0,231.0,299.5
iso_400,0.0010571941296251405,0.0002564102564102555,0.00031403714651066273,368.0,311.0,339.5
iso_235,0.0007569827476501208,0.0002564102564102555,0.0005128205128205111,368.0,406.0,387.0
iso_273,0.0007555281571995254,0.0002564102564102555,0.000425208306455819,368.0,407.0,387.5
iso_528,0.0007532689981725055,0.0002564102564102555,0.00031403714651066273,368.0,408.0,388.0
iso_184,0.000749187558281698,0.0002564102564102555,0.0005875097044815159,368.0,412.0,390.0
iso_82,0.0007374951158015857,0.0002564102564102555,0.0003140371465106628,368.0,418.0,393.0
iso_33,0.0006935595833614991,0.0002564102564102555,0.0007692307692307665,368.0,429.0,398.5
iso_366,0.0006205567055011762,0.0002564102564102555,0.00031403714651066273,368.0,459.0,413.5
iso_309,0.0005235104209177523,0.0002564102564102555,0.0006537204504606112,368.0,492.0,430.0
iso_497,0.0004709424644685489,0.0002564102564102555,0.000425208306455819,368.0,522.0,445.0
iso_54,0.000437815423033646,0.0002564102564102555,0.00031403714651066273,368.0,543.0,455.5
iso_27,0.00042581700030930314,0.0002564102564102555,0.0003140371465106628,368.0,550.0,459.0
iso_608,0.0004236877296747853,0.0002564102564102555,0.00031403714651066273,368.0,552.0,460.0
iso_249,0.00039012705490935683,0.0002564102564102555,0.0003140371465106628,368.0,568.0,468.0
iso_601,0.0003818220069269158,0.0002564102564102555,0.00031403714651066273,368.0,576.0,472.0
iso_57,0.00035257026557026084,0.0002564102564102555,0.0007138159439525644,368.0,593.0,480.5
iso_93,0.0003453738304883727,0.0002564102564102555,0.00031403714651066273,368.0,595.0,481.5
iso_86,0.00034447213418485037,0.0002564102564102555,0.0003140371465106628,368.0,596.0,482.0
iso_89,0.0002654461116548704,0.0002564102564102555,0.000425208306455819,368.0,613.0,490.5
iso_410,0.005744434671781579,0.00019230769230769163,0.0007611757748101201,395.0,13.0,204.0
iso_139,0.005537307606792723,0.00019230769230769163,0.001283652845801328,395.0,16.0,205.5
iso_376,0.0020010878003621684,0.00019230769230769163,0.000500657030506835,395.0,160.0,277.5
iso_447,0.0019192554322620856,0.00019230769230769163,0.00029375485224075797,395.0,165.0,280.0
iso_215,0.0018450350856681478,0.00019230769230769163,0.0005769230769230748,395.0,176.0,285.5
iso_40,0.0018316417737419672,0.00019230769230769163,0.0005769230769230748,395.0,181.0,288.0
iso_131,0.001690873629727697,0.00019230769230769163,0.0005769230769230749,395.0,199.0,297.0
iso_525,0.0013254792458430222,0.00019230769230769163,0.0005769230769230748,395.0,255.0,325.0
iso_477,0.001211668562459044,0.00019230769230769163,0.0005006570305068351,395.0,272.0,333.5
iso_217,0.0011484557765482105,0.00019230769230769163,0.00041045668188671963,395.0,285.0,340.0
iso_431,0.000881659399061804,0.00019230769230769163,0.0006442227962256958,395.0,362.0,378.5
iso_575,0.0008684324506559713,0.00019230769230769163,0.0006442227962256958,395.0,365.0,380.0
iso_569,0.0007953869014284215,0.00019230769230769163,0.0005769230769230748,395.0,393.0,394.0
iso_274,0.0007493384327818633,0.00019230769230769163,0.0005769230769230748,395.0,411.0,403.0
iso_609,0.0007140502856374302,0.00019230769230769163,0.00029375485224075797,395.0,424.0,409.5
iso_336,0.0006326237934170792,0.00019230769230769163,0.0005006570305068351,395.0,453.0,424.0
iso_190,0.0005347304301616487,0.00019230769230769163,0.00029375485224075797,395.0,489.0,442.0
iso_347,0.0004626805783259278,0.00019230769230769163,0.00029375485224075797,395.0,524.0,459.5
iso_401,0.00044935960483293334,0.00019230769230769163,0.00029375485224075797,395.0,536.0,465.5
iso_283,0.000425599221953728,0.00019230769230769163,0.00029375485224075797,395.0,551.0,473.0
iso_62,0.00042264908523438795,0.00019230769230769163,0.00041045668188671963,395.0,553.0,474.0
iso_87,0.0003986802079781719,0.00019230769230769163,0.0007611757748101201,395.0,565.0,480.0
iso_315,0.00038321537761447475,0.00019230769230769163,0.000500657030506835,395.0,574.0,484.5
iso_212,0.004593171616101167,0.00012820512820512774,0.0011395121047840459,418.0,34.0,226.0
iso_326,0.0032068875031198048,0.00012820512820512774,0.0008504166129116381,418.0,84.0,251.0
iso_451,0.0023830538887543353,0.00012820512820512774,0.000558833197889828,418.0,134.0,276.0
iso_19,0.002076920727699431,0.00012820512820512774,0.0007475579352365744,418.0,156.0,287.0
iso_208,0.001691403998934717,0.00012820512820512774,0.00047969966497101645,418.0,198.0,308.0
iso_535,0.0016498865747380856,0.00012820512820512774,0.0009421114395319882,418.0,202.0,310.0
iso_148,0.0016482237970807303,0.00012820512820512774,0.0003846153846153832,418.0,203.0,310.5
iso_70,0.0012978348362051256,0.00012820512820512774,0.000850416612911638,418.0,259.0,338.5
iso_471,0.001223548180992322,0.00012820512820512774,0.000558833197889828,418.0,271.0,344.5
iso_206,0.001126423710546932,0.00012820512820512774,0.0005588331978898279,418.0,293.0,355.5
iso_270,0.0010622051405539633,0.00012820512820512774,0.0004796996649710164,418.0,309.0,363.5
iso_227,0.0010449541867228653,0.00012820512820512774,0.000558833197889828,418.0,314.0,366.0
iso_585,0.0010132030574448244,0.00012820512820512774,0.0003846153846153832,418.0,321.0,369.5
iso_225,0.0009207823349372653,0.00012820512820512774,0.0011028622137234097,418.0,350.0,384.0
iso_594,0.0008916710592857689,0.00012820512820512774,0.0005588331978898279,418.0,361.0,389.5
iso_570,0.000841651047228708,0.00012820512820512774,0.0003846153846153832,418.0,375.0,396.5
iso_445,0.0007250472849102402,0.00012820512820512774,0.0002564102564102555,418.0,420.0,419.0
iso_153,0.000658397838580115,0.00012820512820512774,0.0002564102564102555,418.0,443.0,430.5
iso_496,0.0006482417200803369,0.00012820512820512774,0.0005588331978898279,418.0,448.0,433.0
iso_472,0.0006437416589565895,0.00012820512820512774,0.0002564102564102555,418.0,450.0,434.0
iso_304,0.0006360997127397204,0.00012820512820512774,0.0002564102564102555,418.0,451.0,434.5
iso_268,0.0005858862958908032,0.00012820512820512774,0.0003846153846153832,418.0,475.0,446.5
iso_344,0.0005555578257522427,0.00012820512820512774,0.0002564102564102555,418.0,485.0,451.5
iso_156,0.0005287724652352875,0.00012820512820512774,0.0004796996649710164,418.0,490.0,454.0
iso_607,0.000489145078442528,0.00012820512820512774,0.0002564102564102555,418.0,510.0,464.0
iso_438,0.0004589334721878113,0.00012820512820512774,0.00047969966497101645,418.0,527.0,472.5
iso_275,0.000443389676630189,0.00012820512820512774,0.0007475579352365744,418.0,540.0,479.0
iso_614,0.00043361963798615,0.00012820512820512774,0.0002564102564102555,418.0,544.0,481.0
iso_32,0.00038295630884590767,0.00012820512820512774,0.0002564102564102555,418.0,575.0,496.5
iso_305,0.00037843605360996576,0.00012820512820512774,0.0003846153846153832,418.0,581.0,499.5
iso_55,0.0003627093304031636,0.00012820512820512774,0.0002564102564102555,418.0,589.0,503.5
iso_281,0.0002958181743761366,0.00012820512820512774,0.0002564102564102555,418.0,610.0,514.0
iso_390,0.004664709967475813,6.410256410256387e-05,0.0006692504172378533,450.0,31.0,240.5
iso_165,0.0038784167586367814,6.410256410256387e-05,0.0008333333333333305,450.0,57.0,253.5
iso_174,0.0028627900538839655,6.410256410256387e-05,0.0006047423802600366,450.0,107.0,278.5
iso_397,0.0027845046096347183,6.410256410256387e-05,0.0006047423802600366,450.0,111.0,280.5
iso_544,0.0021184233771836844,6.410256410256387e-05,0.0005324758886485926,450.0,153.0,301.5
iso_475,0.0014638058721481919,6.410256410256387e-05,0.0008333333333333305,450.0,236.0,343.0
iso_491,0.001449092341657601,6.410256410256387e-05,0.00019230769230769163,450.0,240.0,345.0
iso_234,0.0012275373302110626,6.410256410256387e-05,0.0006692504172378535,450.0,270.0,360.0
iso_111,0.0012057007950487557,6.410256410256387e-05,0.0009267200188974942,450.0,273.0,361.5
iso_21,0.001118478773556775,6.410256410256387e-05,0.00044871794871794715,450.0,295.0,372.5
iso_219,0.0010007282185711204,6.410256410256387e-05,0.00019230769230769163,450.0,324.0,387.0
iso_375,0.000998392453045554,6.410256410256387e-05,0.0003452028722522106,450.0,326.0,388.0
iso_65,0.000959399245778766,6.410256410256387e-05,0.0005324758886485927,450.0,334.0,392.0
iso_370,0.0009394184265281375,6.410256410256387e-05,0.00044871794871794715,450.0,342.0,396.0
iso_266,0.0009244456740909535,6.410256410256387e-05,0.0005324758886485927,450.0,347.0,398.5
iso_163,0.0008438938395231439,6.410256410256387e-05,0.0004487179487179471,450.0,374.0,412.0
iso_1,0.0007576386515015436,6.410256410256387e-05,0.0003452028722522106,450.0,405.0,427.5
iso_573,0.0006899448245061161,6.410256410256387e-05,0.00019230769230769163,450.0,431.0,440.5
iso_292,0.0006863325485413799,6.410256410256387e-05,0.00044871794871794715,450.0,433.0,441.5
iso_122,0.0004902964257870074,6.410256410256387e-05,0.0003452028722522106,450.0,509.0,479.5
iso_52,0.0004869638089691,6.410256410256387e-05,0.0003452028722522106,450.0,511.0,480.5
iso_254,0.00047858324165211594,6.410256410256387e-05,0.00019230769230769163,450.0,517.0,483.5
iso_31,0.00045066189293067367,6.410256410256387e-05,0.0003452028722522106,450.0,534.0,492.0
iso_277,0.0004429869014742231,6.410256410256387e-05,0.00019230769230769163,450.0,541.0,495.5
iso_317,0.00042852072989919355,6.410256410256387e-05,0.00019230769230769163,450.0,548.0,499.0
iso_346,0.00042057812562846115,6.410256410256387e-05,0.0003452028722522106,450.0,557.0,503.5
iso_368,0.00033933870183538816,6.410256410256387e-05,0.00019230769230769163,450.0,598.0,524.0
iso_313,0.00032277445252833236,6.410256410256387e-05,0.0003452028722522106,450.0,605.0,527.5
iso_130,0.0018729777875110096,0.0,0.0007022084070579029,478.0,172.0,325.0
iso_144,0.0017011343889603552,0.0,0.0004965363264368465,478.0,195.0,336.5
iso_337,0.0010316272561106824,0.0,0.00040542021284209847,478.0,317.0,397.5
iso_565,0.0008809250002843472,0.0,0.0005733507634614825,478.0,363.0,420.5
iso_115,0.000855996132311227,0.0,0.0007022084070579029,478.0,370.0,424.0
iso_302,0.0007662858263143112,0.0,0.0005733507634614825,478.0,402.0,440.0
iso_345,0.0006876118771442825,0.0,0.0,478.0,432.0,455.0
iso_564,0.00065043993571046,0.0,0.0006410256410256387,478.0,447.0,462.5
iso_499,0.0006084405430304945,0.0,0.0,478.0,464.0,471.0
iso_373,0.0005952061004514645,0.0,0.0,478.0,468.0,473.0
iso_566,0.0005940074559490429,0.0,0.0008108404256841969,478.0,469.0,473.5
iso_29,0.0005933220917620032,0.0,0.0,478.0,471.0,474.5
iso_252,0.0005809320796631557,0.0,0.0007022084070579029,478.0,476.0,477.0
iso_282,0.0005237052404667801,0.0,0.0,478.0,491.0,484.5
iso_600,0.0005168504114928253,0.0,0.0,478.0,494.0,486.0
iso_407,0.0005070581869453943,0.0,0.0,478.0,500.0,489.0
iso_50,0.0005057152875764668,0.0,0.0,478.0,502.0,490.0
iso_529,0.00047877879065670646,0.0,0.0,478.0,516.0,497.0
iso_403,0.0004755544843141638,0.0,0.0,478.0,519.0,498.5
iso_246,0.00047393469991596977,0.0,0.0,478.0,520.0,499.0
iso_0,0.00047281349442419407,0.0,0.0,478.0,521.0,499.5
iso_311,0.00044796950948293034,0.0,0.00040542021284209847,478.0,537.0,507.5
iso_256,0.0004438753413301725,0.0,0.0,478.0,539.0,508.5
iso_124,0.00042253889924352255,0.0,0.0,478.0,554.0,516.0
iso_60,0.00042148284977915984,0.0,0.0,478.0,555.0,516.5
iso_286,0.00040702005491475803,0.0,0.0,478.0,561.0,519.5
iso_255,0.00038522743697056355,0.0,0.0,478.0,569.0,523.5
iso_602,0.00036933058157022467,0.0,0.0,478.0,584.0,531.0
iso_340,0.0003668383854772234,0.0,0.0,478.0,585.0,531.5
iso_443,0.0003641197183779898,0.0,0.0,478.0,587.0,532.5
iso_402,0.00033464097407380147,0.0,0.0,478.0,600.0,539.0
iso_606,0.0003282332202763222,0.0,0.0,478.0,602.0,540.0
iso_56,0.00032583726437236514,0.0,0.0,478.0,603.0,540.5
iso_577,0.0002986457599424918,0.0,0.0,478.0,607.0,542.5
iso_90,0.00029760538623657185,0.0,0.0,478.0,609.0,543.5
iso_280,0.00029462270518522524,0.0,0.0,478.0,611.0,544.5
iso_91,0.0002616180454233361,0.0,0.0,478.0,614.0,546.0
iso_159,0.00025860769494225966,0.0,0.0,478.0,615.0,546.5
iso_287,0.0002529402789451375,0.0,0.0,478.0,616.0,547.0
iso_458,0.0035888608993217626,-6.410256410256387e-05,0.0016076841287159499,517.0,67.0,292.0
iso_205,0.0023081599435080067,-6.410256410256387e-05,0.0003452028722522106,517.0,138.0,327.5
iso_424,0.001860381331052465,-6.410256410256387e-05,0.0009700478173347118,517.0,175.0,346.0
iso_511,0.0012823532715359749,-6.410256410256387e-05,0.0006692504172378533,517.0,265.0,391.0
iso_237,0.0007736341220280343,-6.410256410256387e-05,0.0005324758886485927,517.0,397.0,457.0
iso_116,0.0007463576405195541,-6.410256410256387e-05,0.0006047423802600366,517.0,415.0,466.0
iso_236,0.0007052973230299466,-6.410256410256387e-05,0.0007824715138290807,517.0,427.0,472.0
iso_228,0.0006516724261679665,-6.410256410256387e-05,0.0003452028722522106,517.0,445.0,481.0
iso_118,0.0006015718402269013,-6.410256410256387e-05,0.00019230769230769163,517.0,465.0,491.0
iso_405,0.0005938323075507051,-6.410256410256387e-05,0.0004487179487179471,517.0,470.0,493.5
iso_316,0.0004941652831208214,-6.410256410256387e-05,0.0005324758886485927,517.0,506.0,511.5
iso_222,0.0004928905706603525,-6.410256410256387e-05,0.0005324758886485927,517.0,508.0,512.5
iso_30,0.00045410478608372875,-6.410256410256387e-05,0.0003452028722522106,517.0,531.0,524.0
iso_64,0.0004274610367569583,-6.410256410256387e-05,0.00019230769230769163,517.0,549.0,533.0
iso_430,0.00042072517471073004,-6.410256410256387e-05,0.0006047423802600366,517.0,556.0,536.5
iso_223,0.00040291774410374724,-6.410256410256387e-05,0.0003452028722522106,517.0,563.0,540.0
iso_318,0.0003811932380696866,-6.410256410256387e-05,0.00019230769230769163,517.0,577.0,547.0
iso_95,0.00037852001321781126,-6.410256410256387e-05,0.0004487179487179471,517.0,580.0,548.5
iso_288,0.00034368403029647553,-6.410256410256387e-05,0.00019230769230769163,517.0,597.0,557.0
iso_392,0.0023506619036627145,-0.00012820512820512774,0.0006904057445044212,536.0,137.0,336.5
iso_482,0.0018245292496809815,-0.00012820512820512774,0.000558833197889828,536.0,182.0,359.0
iso_98,0.0017577789945620662,-0.00012820512820512774,0.0002564102564102555,536.0,187.0,361.5
iso_151,0.0008052292322981036,-0.00012820512820512774,0.0004796996649710164,536.0,387.0,461.5
iso_216,0.000803939918474835,-0.00012820512820512774,0.0008006407690254329,536.0,388.0,462.0
iso_365,0.0006721638793936754,-0.00012820512820512774,0.0006280742930213256,536.0,437.0,486.5
iso_469,0.0006214641577764297,-0.00012820512820512774,0.0002564102564102555,536.0,458.0,497.0
iso_439,0.0006098448486073643,-0.00012820512820512774,0.0002564102564102555,536.0,462.0,499.0
iso_559,0.0005507318372392602,-0.00012820512820512774,0.00038461538461538326,536.0,487.0,511.5
iso_562,0.0004998344358804157,-0.00012820512820512774,0.0003846153846153832,536.0,504.0,520.0
iso_314,0.00044037566686865384,-0.00012820512820512774,0.0002564102564102555,536.0,542.0,539.0
iso_245,0.00040026801329303167,-0.00012820512820512774,0.0002564102564102555,536.0,564.0,550.0
iso_276,0.0003804910772253188,-0.00012820512820512774,0.0002564102564102555,536.0,578.0,557.0
iso_158,0.00036306698630944893,-0.00012820512820512774,0.0002564102564102555,536.0,588.0,562.0
iso_123,0.00030083677711568904,-0.00012820512820512774,0.00047969966497101645,536.0,606.0,571.0
iso_63,0.00028757154430397237,-0.00012820512820512774,0.0003846153846153832,536.0,612.0,574.0
iso_556,0.002461186274088011,-0.00019230769230769163,0.0007051282051282026,552.0,129.0,340.5
iso_17,0.0013537156633072855,-0.00019230769230769163,0.0006442227962256958,552.0,252.0,402.0
iso_321,0.001350419193788083,-0.00019230769230769163,0.0007611757748101201,552.0,253.0,402.5
iso_258,0.0008628919179328355,-0.00019230769230769163,0.00041045668188671963,552.0,367.0,459.5
iso_24,0.0007418725088928873,-0.00019230769230769163,0.0005006570305068351,552.0,417.0,484.5
iso_610,0.0005134563757334501,-0.00019230769230769163,0.0005006570305068351,552.0,496.0,524.0
iso_279,0.00039839215263949324,-0.00019230769230769163,0.00041045668188671963,552.0,566.0,559.0
iso_247,0.0003577930864533661,-0.00019230769230769163,0.0005769230769230749,552.0,592.0,572.0
iso_171,0.003123590793056882,-0.0002564102564102555,0.0006537204504606112,560.0,89.0,324.5
iso_419,0.0013201020662447188,-0.0002564102564102555,0.0006537204504606112,560.0,257.0,408.5
iso_578,0.0011109153468265966,-0.0002564102564102555,0.000425208306455819,560.0,300.0,430.0
iso_308,0.000815799228453958,-0.0002564102564102555,0.000512820512820511,560.0,382.0,471.0
iso_615,0.0007480445867044894,-0.0002564102564102555,0.000425208306455819,560.0,414.0,487.0
iso_242,0.0006611544317195229,-0.0002564102564102555,0.0006537204504606112,560.0,441.0,500.5
iso_440,0.0005583455216161431,-0.0002564102564102555,0.00031403714651066273,560.0,483.0,521.5
iso_191,0.0003581860532899138,-0.0002564102564102555,0.0003140371465106628,560.0,590.0,575.0
iso_4,0.0015757081572255916,-0.0003205128205128194,0.0005168113941217001,568.0,216.0,392.0
iso_20,0.0014449899387701881,-0.0003205128205128194,0.0003205128205128194,568.0,241.0,404.5
iso_550,0.0013735200999374039,-0.0003205128205128194,0.0010033638360575942,568.0,248.0,408.0
iso_260,0.0009414789676841724,-0.0003205128205128194,0.0004300130725961119,568.0,340.0,454.0
iso_22,0.0009273412709841662,-0.0003205128205128194,0.0005909964395700547,568.0,346.0,457.0
iso_80,0.0007619716959183252,-0.0003205128205128194,0.0003205128205128194,568.0,403.0,485.5
iso_51,0.0006659512787601762,-0.0003205128205128194,0.0003205128205128194,568.0,438.0,503.0
iso_384,0.003509473672564708,-0.00038461538461538326,0.0007692307692307665,575.0,71.0,323.0
iso_182,0.003171530305357053,-0.00038461538461538326,0.0007692307692307664,575.0,86.0,330.5
iso_549,0.0019107309533321342,-0.00038461538461538326,0.0008695294850160569,575.0,167.0,371.0
iso_398,0.000910431602649002,-0.00038461538461538326,0.0003140371465106628,575.0,353.0,464.0
iso_399,0.0008017276050105368,-0.00038461538461538326,0.00031403714651066273,575.0,389.0,482.0
iso_152,0.0004931799728217611,-0.00038461538461538326,0.0007692307692307664,575.0,507.0,541.0
iso_26,0.0004547836822930343,-0.00038461538461538326,0.000425208306455819,575.0,528.0,551.5
iso_603,0.0004498265347023607,-0.00038461538461538326,0.0003140371465106628,575.0,535.0,555.0
iso_8,0.004400679694262852,-0.00044871794871794715,0.0009088106973562675,583.0,38.0,310.5
iso_324,0.0038379326765464834,-0.00044871794871794715,0.0008133703551570175,583.0,59.0,321.0
iso_584,0.002583421243145453,-0.00044871794871794715,0.0004104566818867196,583.0,120.0,351.5
iso_554,0.0016299324994127895,-0.00044871794871794715,0.0006442227962256958,583.0,206.0,394.5
iso_149,0.001449299029828567,-0.00044871794871794715,0.0002937548522407579,583.0,239.0,411.0
iso_187,0.0010993601981904586,-0.00044871794871794715,0.0002937548522407579,583.0,302.0,442.5
iso_530,0.0009053054473580873,-0.00044871794871794715,0.0007051282051282026,583.0,356.0,469.5
iso_310,0.0006249993516813473,-0.00044871794871794715,0.0005006570305068351,583.0,455.0,519.0
iso_125,0.00041734521596060726,-0.00044871794871794715,0.0002937548522407579,583.0,558.0,570.5
iso_126,0.00038324378617161025,-0.00044871794871794715,0.0002937548522407579,583.0,573.0,578.0
iso_612,0.00037943927499656623,-0.00044871794871794715,0.0002937548522407579,583.0,579.0,581.0
iso_232,0.003196612242440543,-0.000512820512820511,0.0011028622137234099,594.0,85.0,339.5
iso_76,0.0029897076490399566,-0.000512820512820511,0.0003846153846153832,594.0,103.0,348.5
iso_129,0.0026346703748532057,-0.000512820512820511,0.0006904057445044212,594.0,117.0,355.5
iso_150,0.0008560912240945625,-0.000512820512820511,0.00025641025641025554,594.0,369.0,481.5
iso_284,0.00047848300981159477,-0.000512820512820511,0.0005588331978898279,594.0,518.0,556.0
iso_278,0.00036664200469922075,-0.000512820512820511,0.0005588331978898279,594.0,586.0,590.0
iso_329,0.0017978569014366974,-0.0005769230769230749,0.0009267200188974942,600.0,185.0,392.5
