feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
px_245,0.0016514500409758217,0.00014166666666669546,0.00011211353372564482,214.0,228.0,221.0
px_602,0.001496871003669766,0.00014166666666669546,0.00015833333333336382,214.0,248.0,231.0
px_315,0.0013049982944393728,0.00014166666666669546,0.00012388390622768687,214.0,273.0,243.5
px_595,0.003017972043380785,0.00013333333333338527,0.00015000000000002297,217.0,136.0,176.5
px_608,0.0010047244751629943,0.00013333333333338527,0.00013540064007729483,217.0,303.0,260.0
px_470,0.0008509526722843965,0.00013333333333338527,0.0001190238071424097,217.0,317.0,267.0
px_157,0.003494010235424317,0.00013333333333337416,0.00022422706745125332,220.0,111.0,165.5
px_441,0.001506928798684513,0.00013333333333337416,0.00017950549357117676,220.0,245.0,232.5
px_288,0.0015041752705173075,0.00013333333333337416,0.00011303883305212446,220.0,246.0,233.0
px_594,0.0009987554528311856,0.00013333333333337416,0.00014043582955296997,220.0,304.0,262.0
px_331,0.0007679455605776659,0.00013333333333337416,5.5277079839300786e-05,220.0,322.0,271.0
px_580,0.0011531417411491463,0.00013333333333336305,8.498365855992046e-05,225.0,291.0,258.0
px_314,0.0005524778917552533,0.00013333333333336305,6.666666666670928e-05,225.0,351.0,288.0
px_208,0.0024149451535314037,0.00012500000000005286,0.00020833333333335926,227.0,169.0,198.0
px_656,0.004694318414960448,0.00012500000000004174,0.0002148966159704863,228.0,52.0,140.0
px_376,0.004383346341136233,0.00012500000000004174,0.00025887040945017084,228.0,63.0,145.5
px_631,0.0016107032333326592,0.00012500000000004174,8.5391256383036e-05,228.0,232.0,230.0
px_495,0.0019650851730162967,0.00012500000000003063,0.00014068285846781497,231.0,192.0,211.5
px_133,0.00022271537283528436,0.00012500000000003063,5.5901699437538234e-05,231.0,407.0,319.0
px_287,0.0009249679608081929,0.00012500000000001955,9.316949906252567e-05,233.0,310.0,271.5
px_180,0.002436453056323781,0.00011666666666672043,0.00011902380714241126,234.0,168.0,201.0
px_159,0.0015770201583672396,0.00011666666666670933,0.00018333333333335857,235.0,235.0,235.0
px_605,0.0014465059152320308,0.00011666666666670933,9.279607271387333e-05,235.0,255.0,245.0
px_152,0.0032704924842668188,0.00011666666666669823,0.000154560308258289,237.0,121.0,179.0
px_261,0.0020270402324996544,0.00011666666666668713,0.00019075871903768163,238.0,188.0,213.0
px_681,0.0009077296237183054,0.00011666666666668713,5.5277079839297445e-05,238.0,311.0,274.5
px_634,0.0008732502918154761,0.00011666666666668713,0.0001190238071424128,238.0,314.0,276.0
px_593,0.0004894962694008176,0.00011666666666668713,7.637626158263496e-05,238.0,361.0,299.5
px_161,0.0007592562773951872,0.00010833333333337691,6.508541396593138e-05,242.0,323.0,282.5
px_427,0.003037640084746718,0.00010833333333336581,9.895285072534996e-05,243.0,135.0,189.0
px_627,0.002032823069801128,0.00010833333333336581,0.00011211353372564978,243.0,187.0,215.0
px_206,0.0019252670198331575,0.00010833333333336581,0.00022376202636831255,243.0,197.0,220.0
px_162,0.0005340231798233215,0.00010833333333336581,9.166666666670502e-05,243.0,354.0,298.5
px_132,0.0003545183270961736,0.0001083333333333436,5.335936864530948e-05,247.0,380.0,313.5
px_621,0.00023046056509331617,0.0001083333333333436,5.335936864530948e-05,247.0,403.0,325.0
px_571,0.0036510181666712565,0.0001000000000000556,0.00029059326290271713,249.0,100.0,174.5
px_493,0.0027225300703991834,0.0001000000000000445,0.00014337208778407315,250.0,155.0,202.5
px_538,0.001649979097359865,0.0001000000000000334,0.00010408329997334139,251.0,229.0,240.0
px_192,0.0003312280339663398,0.0001000000000000334,6.236095644627296e-05,251.0,385.0,318.0
px_569,0.0056964737721304755,9.166666666672318e-05,0.000228065536390092,253.0,24.0,138.5
px_263,0.004142339733186352,9.166666666672318e-05,0.0002699022456783804,253.0,79.0,166.0
px_372,0.003464500444279761,9.166666666671208e-05,0.0002250000000000225,255.0,112.0,183.5
px_353,0.0033980716033912292,9.166666666671208e-05,0.00019166666666669142,255.0,117.0,186.0
px_566,0.0015417528920506878,9.166666666671208e-05,0.00016435902436099658,255.0,242.0,248.5
px_238,0.005171674510517953,9.166666666670098e-05,0.00022189211592825472,258.0,38.0,148.0
px_579,0.0017807521732158737,9.166666666670098e-05,0.00013149778198386113,258.0,210.0,234.0
px_219,0.0012499225426128087,9.166666666670098e-05,0.00012610621625354016,258.0,281.0,269.5
px_712,0.001103364226387666,9.166666666670098e-05,8.700255424096059e-05,258.0,293.0,275.5
px_650,0.0003684475886867367,9.166666666667877e-05,4.48763733928197e-05,262.0,377.0,319.5
px_163,0.00031892185619036476,9.166666666667877e-05,4.48763733928197e-05,262.0,387.0,324.5
px_653,0.0021333827973637398,8.333333333339077e-05,0.00019002923751655076,264.0,183.0,223.5
px_407,0.004808236442580958,8.333333333336857e-05,0.00024152294576984334,265.0,46.0,155.5
px_468,0.0017592178027628312,8.333333333336857e-05,0.00021081851067791701,265.0,213.0,239.0
px_218,0.0013979108345092723,8.333333333336857e-05,0.00013944333775571034,265.0,261.0,263.0
px_130,0.0008048855664394906,8.333333333336857e-05,0.00011180339887502681,265.0,320.0,292.5
px_302,0.0010155627879504176,8.333333333334635e-05,5.270462766950229e-05,269.0,302.0,285.5
px_148,0.0005964075229260473,8.333333333334635e-05,6.454972243681184e-05,269.0,345.0,307.0
px_592,0.00014902575881400886,8.333333333333526e-05,3.7267799625017216e-05,271.0,431.0,351.0
px_707,0.0002505837307079286,8.333333333332416e-05,0.0,272.0,398.0,335.0
px_620,0.00011363634695922888,8.333333333332416e-05,0.0,272.0,447.0,359.5
px_135,7.293601758116932e-05,8.333333333332416e-05,0.0,272.0,470.0,371.0
px_648,5.552916159261616e-05,8.333333333332416e-05,0.0,272.0,487.0,379.5
px_676,3.401425921368734e-05,8.333333333332416e-05,0.0,272.0,502.0,387.0
px_683,0.0013293171169167545,7.500000000003615e-05,0.00015115297622683742,277.0,270.0,273.5
