feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
har_483,0.000524007269611059,0.0,0.0,64.0,251.0,157.5
har_497,0.000522417401144564,0.0,0.0,64.0,252.0,158.0
har_349,0.0005194970163880622,0.0,0.0,64.0,253.0,158.5
har_557,0.0005148763376093763,0.0,0.0,64.0,254.0,159.0
har_517,0.0005089926802015931,0.0,0.0,64.0,255.0,159.5
har_342,0.000501056416035692,0.0,0.0,64.0,258.0,161.0
har_440,0.0005005402363888973,0.0,0.0,64.0,259.0,161.5
har_144,0.0004982749928128026,0.0,0.0,64.0,260.0,162.0
har_282,0.0004946411816646438,0.0,0.0,64.0,261.0,162.5
har_131,0.000491883026319148,0.0,0.0,64.0,262.0,163.0
har_526,0.0004918369312567438,0.0,0.0,64.0,263.0,163.5
har_134,0.0004915606078661254,0.0,0.0,64.0,264.0,164.0
har_290,0.0004904440067168696,0.0,0.0,64.0,265.0,164.5
har_199,0.0004904158427188266,0.0,0.0,64.0,266.0,165.0
har_294,0.00048312242589877604,0.0,0.0,64.0,267.0,165.5
har_164,0.0004818391767452189,0.0,0.0,64.0,268.0,166.0
har_5,0.00047907724364000764,0.0,0.0,64.0,269.0,166.5
har_20,0.00047899597965766024,0.0,0.0,64.0,270.0,167.0
har_553,0.000477112916451565,0.0,0.0,64.0,271.0,167.5
har_118,0.000476126917965643,0.0,0.0,64.0,272.0,168.0
har_8,0.0004667339069995112,0.0,0.0,64.0,274.0,169.0
har_542,0.00046504709273005124,0.0,0.0,64.0,275.0,169.5
har_12,0.000458944112620995,0.0,0.0,64.0,276.0,170.0
har_486,0.000456067434724512,0.0,0.0,64.0,277.0,170.5
har_552,0.000453089510030337,0.0,0.0,64.0,279.0,171.5
har_254,0.00045099578857046613,0.0,0.0,64.0,281.0,172.5
har_156,0.00044896337339363776,0.0,0.0,64.0,282.0,173.0
har_328,0.0004415850891918699,0.0,0.0,64.0,283.0,173.5
har_424,0.0004330687223464141,0.0,0.0,64.0,284.0,174.0
har_352,0.0004315264787927104,0.0,0.0,64.0,286.0,175.0
har_331,0.0004307041113632738,0.0,0.0,64.0,287.0,175.5
har_276,0.0004262327374526357,0.0,0.0,64.0,288.0,176.0
har_332,0.00041883874083550903,0.0,0.0,64.0,289.0,176.5
har_7,0.0004182453172479298,0.0,0.0,64.0,290.0,177.0
har_473,0.0004159345531802114,0.0,0.0,64.0,291.0,177.5
har_476,0.0004156687061440167,0.0,0.0,64.0,292.0,178.0
har_443,0.0004149296370508021,0.0,0.0,64.0,293.0,178.5
har_196,0.00041472721799975577,0.0,0.0,64.0,294.0,179.0
har_18,0.00041279439170615885,0.0,0.0,64.0,295.0,179.5
har_45,0.0004113243088987935,0.0,0.0,64.0,296.0,180.0
har_464,0.00040973245989710445,0.0,0.0,64.0,297.0,180.5
har_455,0.0004089444132327573,0.0,0.0,64.0,298.0,181.0
har_396,0.0004087964245446556,0.0,0.0,64.0,299.0,181.5
har_269,0.0004064145534754394,0.0,0.0,64.0,300.0,182.0
har_64,0.00039838556117920517,0.0,0.0,64.0,302.0,183.0
har_494,0.00039710948564777024,0.0,0.0,64.0,303.0,183.5
har_173,0.0003962936116463296,0.0,0.0,64.0,304.0,184.0
har_324,0.0003936586059626375,0.0,0.0,64.0,305.0,184.5
har_61,0.00039150091241914515,0.0,0.0,64.0,306.0,185.0
har_475,0.0003891970023140531,0.0,0.0,64.0,307.0,185.5
har_244,0.000388339455466762,0.0,0.0,64.0,308.0,186.0
har_422,0.00038339046758477944,0.0,0.0,64.0,309.0,186.5
har_527,0.0003819041663358039,0.0,0.0,64.0,310.0,187.0
har_150,0.0003813091598246087,0.0,0.0,64.0,311.0,187.5
har_220,0.00037892304404816066,0.0,0.0,64.0,312.0,188.0
har_417,0.00037808655961255944,0.0,0.0,64.0,313.0,188.5
har_149,0.00037646581945932996,0.0,0.0,64.0,314.0,189.0
har_171,0.00037627813444892174,0.0,0.0,64.0,315.0,189.5
har_495,0.0003743355775041791,0.0,0.0,64.0,316.0,190.0
