D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,5,0.9327774214239897,0.0010262989095574328,0.9443232841565106,0.0021235337212632435,0.9202052597819115,0.9198203976908275,0.9126363053239256
