D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
3000,3,10,0.873059653624118,0.005839893869978268,0.8914047466324566,0.004453715288477209,0.8098781270044901,0.8403463758819758,0.8198203976908275
3000,3,10,0.873059653624118,0.005839893869978268,0.8886465683130211,0.00475875227478934,0.8076330981398332,0.8457985888389994,0.8194996792815907
