D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,10,0.8833226427196921,0.005230365652827743,0.8923669018601668,0.004164896236240651,0.8413085311096855,0.8688903143040412,0.8550352790250161
