D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,100,0.8819884541372676,0.004478111111411622,0.9025336754329699,0.004391266340183716,0.8367094291212314,0.8746953175112252,0.8518216805644641
