D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
3000,3,10,0.8781270044900576,0.005591916540783405,0.8945477870429761,0.006903719844553534,0.8029506093649775,0.8400898011545863,0.8245028864656831
