D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,100,0.8859332905708789,0.004418987617323352,0.9028415651058371,0.004708736087829992,0.841982039769083,0.8649903784477231,0.8510840282232204
