D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
3000,3,100,0.8730211674150097,0.00593938629019599,0.8920590121872994,0.005825489492717229,0.8104554201411163,0.8459525336754325,0.8163822963438102
