D_total,E,dims,run_time,num_runs,weighting,importance_csv,common_ratio,per_expert_ratio,baseline_k,seeds,mean_confidence_margin_ens,mean_confidence_margin_base,mean_confidence_margin_ens_correct,mean_confidence_margin_ens_wrong,mean_confidence_margin_base_correct,mean_confidence_margin_base_wrong,gap_confidence_margin_ens,gap_confidence_margin_base,mean_disagree_rate,cm_ens,cm_base,corr_err,proj_bits_ens,cent_bits_ens,proj_bits_base,cent_bits_base
3000,3,"[1000, 1000, 1000]",0,10,uniform,/Users/qianshen/torch_hd/torch_hd/qs_hdc/3_feature_importance/rf_feature_importance_results/isolet_feature_importance.csv,0.1,0.2,184,"[[6311, 6890, 663, 4242], [2201, 9325, 1033, 4179], [926, 1500, 1390, 5915], [3898, 9709, 8916, 2136], [3867, 4969, 1690, 6489], [4185, 5874, 8684, 475], [9401, 1320, 7946, 4286], [5305, 2471, 6468, 791], [3714, 6068, 6150, 2069], [7585, 6116, 4376, 2269]]",22.87759238115253,68.93200769724183,25.09339140295934,6.578790996133381,75.9568706541493,20.071002431203286,18.51460040682596,55.885868222946016,0.19835364549925166,"[[543, 3, 0, 0, 1, 0, 0, 7, 0, 0, 12, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0], [8, 470, 0, 5, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0], [0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [2, 51, 0, 500, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 2, 0, 0, 0, 16, 8, 3, 0, 0, 0], [0, 76, 0, 25, 458, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 19, 0, 0, 0, 0], [1, 0, 0, 0, 0, 557, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 4, 14, 0, 0, 0, 0, 21, 0, 0], [0, 0, 3, 2, 4, 0, 488, 0, 0, 9, 0, 0, 0, 0, 0, 6, 0, 0, 0, 70, 0, 0, 0, 0, 0, 18], [14, 0, 0, 0, 0, 0, 0, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 563, 0, 0, 0, 0, 0, 1, 0, 0, 28, 0, 0, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 0, 26, 0, 0, 547, 18, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 12, 0, 0, 0, 0, 0, 16, 535, 0, 0, 17, 0, 10, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0], [0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 564, 5, 0, 26, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 27, 476, 75, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 456, 2, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 57, 0, 0, 533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 37, 0, 3, 32, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 446, 0, 0, 0, 44, 14, 12, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 597, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 581, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 511, 0, 0, 0, 0, 0, 0, 0], [0, 2, 4, 21, 0, 0, 47, 0, 0, 5, 0, 0, 0, 0, 0, 53, 9, 0, 0, 457, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 580, 0, 0, 0, 0, 0], [0, 25, 0, 14, 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 33, 498, 0, 0, 0, 10], [8, 2, 0, 0, 2, 8, 0, 0, 0, 0, 2, 47, 18, 5, 26, 0, 0, 7, 0, 0, 31, 0, 442, 2, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 588, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 598, 0], [0, 1, 13, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 16, 0, 0, 0, 552]]","[[527, 0, 0, 0, 3, 0, 0, 19, 4, 6, 7, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0], [3, 489, 0, 7, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0], [0, 0, 584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16], [0, 40, 0, 516, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 12, 1, 0, 0, 0, 9, 13, 0, 0, 0, 0], [0, 86, 0, 20, 456, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 9, 23, 0, 0, 0, 0], [0, 0, 0, 0, 0, 540, 0, 0, 1, 0, 0, 2, 0, 1, 2, 0, 0, 3, 38, 0, 0, 0, 0, 13, 0, 0], [0, 0, 2, 1, 0, 0, 503, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 60, 0, 7, 0, 0, 0, 20], [17, 0, 0, 0, 0, 0, 0, 577, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 562, 0, 0, 0, 0, 1, 2, 0, 0, 21, 0, 0, 0, 0, 0, 0, 8, 0], [0, 0, 0, 0, 0, 0, 30, 0, 0, 535, 30, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 14, 0, 0, 0, 0, 0, 26, 522, 0, 0, 15, 0, 9, 0, 0, 0, 1, 0, 0, 11, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 567, 0, 0, 24, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 34, 468, 72, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0], [12, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 95, 461, 2, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 62, 0, 0, 528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 24, 0, 14, 20, 0, 10, 1, 0, 0, 1, 0, 0, 0, 0, 477, 0, 0, 0, 30, 14, 8, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 597, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 599, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 25, 0, 0, 45, 0, 0, 3, 0, 0, 0, 0, 0, 50, 6, 0, 0, 457, 0, 0, 0, 0, 0, 13], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 575, 0, 0, 0, 0, 0], [0, 31, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 4, 32, 478, 0, 0, 0, 10], [5, 5, 0, 0, 0, 16, 0, 1, 0, 0, 0, 33, 15, 12, 12, 0, 1, 11, 0, 0, 36, 1, 446, 2, 4, 0], [0, 0, 0, 0, 0, 15, 0, 0, 13, 0, 0, 0, 0, 8, 0, 0, 0, 0, 31, 0, 0, 0, 0, 533, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 600, 0], [0, 0, 18, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 23, 0, 0, 0, 521]]","[[1.0, 0.4197702695478873, 0.4085661723479637], [0.4197702695478873, 1.0, 0.4278842837709263], [0.4085661723479637, 0.4278842837709263, 1.0]]",552000,78000,552000,78000
3000,3,"[1000, 1000, 1000]",0,1,uniform,/Users/qianshen/torch_hd/torch_hd/qs_hdc/3_feature_importance/rf_feature_importance_results/isolet_feature_importance.csv,0.1,0.2,184,"[[6311, 6890, 663, 4242]]",22.832371504357262,69.3855035279025,24.921626075777848,6.92633393851433,77.03330866025166,19.71153846153846,17.99529213726352,57.3217701987132,0.1935001069061364,"[[54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 51, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0], [0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 52, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 6, 0, 1, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 46, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3], [3, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 3, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 52, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 56, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 47, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 47, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 46, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 57, 0, 0, 0, 0, 0], [0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 49, 0, 0, 0, 1], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 5, 2, 0, 3, 0, 0, 0, 0, 0, 3, 0, 45, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 59, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 56]]","[[48, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 51, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0], [0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 2, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0], [0, 8, 0, 2, 46, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 2, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 3, 0, 0, 55, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 51, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 57, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 41, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 56, 0, 0, 0, 0, 0], [0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 3, 48, 0, 0, 0, 1], [1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0, 1, 0, 0, 3, 0, 45, 0, 0, 0], [0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 51, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 53]]","[[1.0, 0.4330273019710211, 0.39965054709995484], [0.43302730197102113, 1.0, 0.42434862207936813], [0.3996505470999549, 0.42434862207936813, 1.0]]",552000,78000,552000,78000
