D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
3000,3,10,0.8744066709429121,0.007357255142496312,0.8803078896728673,0.005702658311967385,0.8140474663245671,0.8450930083386787,0.8259140474663246
3000,3,1,0.8665811417575369,0.0,0.8838999358563181,0.0,0.809493264913406,0.8627325208466966,0.8248877485567672
