D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,10,0.8840923669018602,0.0044721534351644466,0.904554201411161,0.0038464821938588682,0.836048749198204,0.869275176395125,0.8545221295702374
