D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,5,0.9203335471456062,0.003019525925834457,0.9334188582424631,0.004262539506308177,0.9016035920461836,0.9117382937780629,0.8918537524053882
