D_total,E,num_runs,acc_baseline_mean,acc_baseline_std,acc_ensemble_mean,acc_ensemble_std,acc_e0_mean,acc_e1_mean,acc_e2_mean
6000,3,10,0.9355355997434252,0.003025651421442145,0.9299550994227068,0.003204617317972239,0.904939063502245,0.8864015394483644,0.8400256574727388
